OBJECTID,LICENSE,TRADE_NAME,APPLICANT,CLASS,ADDRESS,ADDRID,X,Y,STATUS,TYPE,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,WARD,ZIPCODE,SMD,ANC,COVERCHARGE,DANCING,OFFPREMISESTORAGE,STORAGEFACILITY,DISTILLERY_PUB,LONGITUDE,LATITUDE,TOTAL_CAPACITY,GAMES_OF_SKILL,SPORTS_WAGGERING
747,ABRA-088283,Southern Hospitality,Southern Hospitality LLC,C,1813 ADAMS MILL RD NW,218514,396309.84,139485.72,Active,Restaurant,,,,,CHECKED,,,Ward 1,20009,SMD 1C07,ANC 1C,,,,,,-77.04255474,38.92323787,175,,
748,ABRA-088296,Daikaya,"Daikaya, LLC",C,705 6TH ST NW,310367,398300.06,136750.8,Issued,Restaurant,,CHECKED,,,,,,Ward 2,20001,SMD 2C03,ANC 2C,,,,,,-77.01959685,38.89860688,110,,
749,ABRA-088399,Jose Andres Catering,Jose Andres Catering LLC,Caterer,480 7th ST NW,301787,398077.5,136453.09,Active,Caterer,,,,,,,,Ward 2,20004,SMD 2C03,ANC 2C,,,,,,-77.02216168,38.89592455,,,
750,ABRA-088441,St. Arnold's Mussel Bar,"Hello Hospitality III, LLC",C,3433 CONNECTICUT AVE NW,284689,394970.97,140828.92,Safekeeping,Restaurant,,CHECKED,,,CHECKED,,,Ward 3,20008,SMD 3C04,ANC 3C,,CHECKED,,,,-77.05800436,38.93533119,197,,
751,ABRA-088452,Fuel Pizza & Wings,"1606 K, LLC",C,1606 K ST NW,279248,396777.81,137153.09,Active,Restaurant,,,,CHECKED,,,,Ward 2,20006,SMD 2B05,ANC 2B,,,,,,-77.03714719,38.9022266,135,,
752,ABRA-088495,Brookland Market,"EZ, LLC",A,3736 10TH ST NE,156309,400528.69,140953.26,Active,Retail - Liquor Store,,,,,,,,Ward 5,20017,SMD 5B05,ANC 5B,,,,,,-76.99390204,38.93646518,,,
753,ABRA-088497,Young Chow Asian Restaurant,"Best Food International, Inc.",C,312 PENNSYLVANIA AVE SE,278333,399867.05,135478.84,Active,Restaurant,,,,,,,,Ward 6,20003,SMD 6B01,ANC 6B,,,,,,-77.0015324,38.8871499,54,,
754,ABRA-088499,The Capital Hilton Hotel,CHH Capital Tenant Corp.,C,1001 16TH ST NW,278775,396883.57,137257.86,Active,Hotel,,CHECKED,,,,,,Ward 2,20036,SMD 2B05,ANC 2B,,CHECKED,,,,-77.0359284,38.90317045,541,,
755,ABRA-088504,Etto,1541 Q LLC,C,1541 14TH ST NW,225781,397253.02,138124.16,Active,Restaurant,,,,CHECKED,,,,Ward 2,20005,SMD 2F02,ANC 2F,,,,,,-77.03167259,38.91097595,49,,
756,ABRA-088512,Keren Restaurant,"LemLem, LLC",C,"1780 FLORIDA AVE NW, UNIT 711",243132,396420.47,138769.4,Active,Restaurant,,CHECKED,,,,,,Ward 2,20009,SMD 2B08,ANC 2B,,,,,,-77.04127523,38.91678515,38,,
757,ABRA-088527,Lupo Verde,Stubs LLC,C,1401 T ST NW,218000,397199.93,138649.83,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 2,20009,SMD 2B09,ANC 2B,,,,,,-77.03228686,38.91571119,80,,
758,ABRA-088557,Sushi Para,Sushi Para Company,D,4221 A CONNECTICUT AVE NW,309008,394552.23,141770.13,Active,Restaurant,,,,,,,,Ward 3,20008,SMD 3F02,ANC 3F,,,,,,-77.06284154,38.94380738,80,,
759,ABRA-088564,"Menomale, LLC",Menomale LLC,C,2711 12th ST NE,45331,400853.16,139663.98,Active,Restaurant,,,,CHECKED,,,,Ward 5,20018,SMD 5B04,ANC 5B,,,,,,-76.99016118,38.92485103,38,,
760,ABRA-088611,7th L Street Market,"L Street Market, Inc.",B,700 L ST SE,296,400351.15,134428.52,Active,Retail - Class B,,,,,,,,Ward 6,20003,SMD 6B04,ANC 6B,,,,,,-76.99595314,38.87768848,,,
761,ABRA-088623,DC Conscious Cafe,DC Conscious Cafe LLC,D,1413 H ST NE,286152,401300.69,136907.02,Active,Restaurant,,CHECKED,,,,,,Ward 6,20002,SMD 6A06,ANC 6A,CHECKED,,,,,-76.98500539,38.90001452,40,,
762,ABRA-088660,"Craft Wine & Spirits, LLC","Craft Wine & Spirits, LLC",A,5909 BLAIR RD NW,285279,399186.48,143740.36,Active,Wholesaler,,,,,,,,Ward 4,20011,SMD 4B06,ANC 4B,,,,,,-77.00938652,38.96157226,,,
763,ABRA-088683,Doi Moi/Birds Eye/ Destination Wedding,Quan LLC,C,1800 14TH ST NW,310208,397206.7,138487.58,Active,Restaurant,,,,CHECKED,,,,Ward 2,20009,SMD 2B09,ANC 2B,,,,,,-77.03220814,38.91424961,206,,
764,ABRA-088727,Fuel Pizza & Wings,600 F D.C. LLC,C,600 F ST NW,238713,398254.39,136580.75,Active,Restaurant,,,,CHECKED,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.0201229,38.89707459,60,,
765,ABRA-088757,El Don Restaurant,El Don LLC,C,4401 14th ST NW,284900,397184.72,141810.74,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 4,20011,SMD 4C05,ANC 4C,,CHECKED,,,,-77.03247521,38.94418559,52,,
766,ABRA-088772,Smoke & Barrel,"New Asylum, LLC",C,2471 18TH ST NW,235595,396338.85,139380.34,Issued,Tavern,,CHECKED,,,,,,Ward 1,20009,SMD 1C07,ANC 1C,,,,,,-77.04221964,38.92228836,110,,
767,ABRA-088779,Cusbah,"SJ Enterprises, LLC",C,1128 H ST NE,73285,400827.4,136948.84,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 6,20002,SMD 6A01,ANC 6A,,,,,,-76.99046152,38.90039216,44,,
768,ABRA-088785,Ghibellina/Sotto,HGH 1610 LLC,C,1610 14TH ST NW,240204,397194.77,138189.06,Active,Tavern,,CHECKED,,CHECKED,,,,Ward 2,20009,SMD 2F01,ANC 2F,CHECKED,CHECKED,,,,-77.03234447,38.91156007,399,,
769,ABRA-088787,MK Lounge & Restaurant,"Family, LLC",C,1930 9TH ST NW,239487,397896.26,138729.61,Active,Tavern,,CHECKED,,,,,,Ward 1,20001,SMD 1B02,ANC 1B,CHECKED,CHECKED,,,,-77.02425791,38.91643148,122,,
770,ABRA-088816,Carving Room,"Relish Food Concepts, LLC",C,"300 MASSACHUSETTS AVE NW, #10",279643,398641.08,136865.67,Issued,Restaurant,,,,CHECKED,,,,Ward 2,20001,SMD 2C02,ANC 2C,,,,,,-77.01566581,38.89964227,65,,
771,ABRA-088835,Wheeler Market,Aki & Muller Corporation,B,4133 WHEELER RD SE,300965,400849.62,129529.55,Issued,Retail - Grocery,,,,,,,,Ward 8,20032,SMD 8E06,ANC 8E,,,,,,-76.99021453,38.83355613,,,
772,ABRA-088858,Liff's Market,"Liff's Market, LLC",B,600 ALABAMA AVE SE,294492,400209.49,130624.45,Active,Retail - Grocery,,,,,,,,Ward 8,20032,SMD 8C03,ANC 8C,,,,,,-76.99758687,38.84341954,,,
773,ABRA-088870,Dulcinea Bar and Grill,Joel Mireles Castillo,C,2618 GEORGIA AVE NW,232408,398014.33,139653.22,Active,Restaurant,,,,,CHECKED,,,Ward 1,20001,SMD 1B03,ANC 1B,,,,,,-77.02289913,38.92475227,60,,
774,ABRA-088966,Best World Supermarket,Hanmi Corp,B,3178 MOUNT PLEASANT ST NW,233149,396658.16,140340.12,Active,Retail - Grocery,,,,,,,,Ward 1,20010,SMD 1D04,ANC 1D,,,,,,-77.03854209,38.93093597,,,
775,ABRA-089004,The Woodner Market,Woodner Market LLC,A,3636 16TH ST NW,243225,396769.33,140949.77,Active,Retail - Liquor Store,,,,,,,,Ward 1,20010,SMD 1D02,ANC 1D,,,,,,-77.03726282,38.9364283,,,
776,ABRA-089012,Cork N Bottle Wine & Spirits,Cork & Bottle Incorporated,A,7421 GEORGIA AVE NW,253722,397738.28,145793.14,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 4,20012,SMD 4B01,ANC 4B,,,,,,-77.02610284,38.98006132,,,
777,ABRA-089186,The Showtime,"Spo-dee-o-dee, LLC",C,113 RHODE ISLAND AVE NW,227473,398895.71,138660.02,Active,Tavern,,CHECKED,,CHECKED,,,,Ward 5,20001,SMD 5E07,ANC 5E,,,,,,-77.01273329,38.91580675,78,,
778,ABRA-089205,Sette Osteria,"The Cafe-Bar At 14th, LLC",C,1634 14TH ST NW,302969,397199.62,138283.52,Active,Restaurant,,,,CHECKED,,,,Ward 2,20009,SMD 2F01,ANC 2F,,,,,,-77.03228894,38.91241135,119,,
779,ABRA-089286,Margaret River Import,"Margaret River Imports, LLC",A,1201 PENNSYLVANIA AVE NW,240937,397537.16,136429.36,About to Expire,Wholesaler,,,,,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.02839039,38.89570943,,,
780,ABRA-089350,Good Stuff Eatery,"Good Stuff Eatery Georgetown , LLC",C,3291 M ST NW,271948,394295.83,137496.49,Active,Restaurant,,,,,,,,Ward 2,20007,SMD 2E05,ANC 2E,,,,,,-77.06576367,38.90530746,125,,
781,ABRA-089362,Sprig & Sprout,"Phoenix 78, LLC",C,2317 WISCONSIN AVE NW,284352,393795.68,139215.07,Safekeeping,Restaurant,,,,,,,,Ward 3,20007,SMD 3B02,ANC 3B,,,,,,-77.07154545,38.92078562,99,,
782,ABRA-089388,Politics & Prose,"Politics & Prose, Inc.",D,5015 CONNECTICUT AVE NW,262739,393963.35,143064.73,Active,Multipurpose,,,,,,,,Ward 3,20008,SMD 3F05,ANC 3F,,,,,,-77.06964582,38.95546565,214,,
783,ABRA-089405,Courtyard by Marriott Washington DC Foggy Bottom/ GWU,"All States Hotel Company, LLC",C,515 20TH ST NW,279821,396123.41,136519.29,Active,Hotel,,CHECKED,,,CHECKED,,,Ward 2,20006,SMD 2A01,ANC 2A,,CHECKED,,,,-77.0446879,38.89651445,,,
784,ABRA-089438,Umi Japanese Cuisine,Grace Japanese Corporation,C,2625 CONNECTICUT AVE NW,219098,395534.89,139604.71,Issued,Restaurant,,,,,,,,Ward 3,20008,SMD 3C01,ANC 3C,,,,,,-77.0514922,38.92430618,32,,
785,ABRA-089441,Mindful Catering,"Mindful Catering, LLC",Caterer,212 7TH ST SE,51547,400355.83,135449.68,Active,Caterer,,,,,,,,Ward 6,20003,SMD 6B02,ANC 6B,,,,,,-76.99589868,38.88688749,,,
786,ABRA-089475,Hill Country,"Hill Country DC, LLC",Caterer,410 7TH ST NW,279757,398073.84,136368.89,Active,Caterer,,,,,,,,Ward 2,20004,SMD 2C03,ANC 2C,,,,,,-77.02220364,38.89516604,,,
787,ABRA-089498,Costco Wholesale #1120,Costco Wholesale Corporation,A,2441 Market ST NE,309925,404302.2,139170.11,Active,Retail - Liquor Store,,,,,,,,Ward 5,20018,SMD 5C03,ANC 5C,,,,,,-76.95038922,38.92039164,,,
788,ABRA-089499,B Too,"Belga Group, LLC",C,1324 14TH ST NW,218097,397192.91,137804.27,Safekeeping,Restaurant,,CHECKED,,CHECKED,,,,Ward 2,20005,SMD 2F03,ANC 2F,,,,,,-77.03236435,38.90809408,199,,
789,ABRA-089510,Residence Inn Dupont Circle,"2120 P Street Associates, LLC",C,2120 P ST NW,279547,395895.68,137950.94,Active,Hotel,,CHECKED,,CHECKED,,,,Ward 2,20037,SMD 2B02,ANC 2B,,,,,,-77.04732164,38.90941023,107,,
790,ABRA-089532,University Wine & Spirit,"ANS Enterprises, Inc.",A,333 Hawaii AVE NE,290127,399929.22,141475.59,Issued,Retail - Liquor Store,,,,,,CHECKED,,Ward 5,20011,SMD 5A06,ANC 5A,,,,,,-77.00081644,38.94117064,,,
791,ABRA-089539,Yes Organic Market,"Yes Organic Eastern Market, Inc.",B,410 8TH ST SE,300093,400463.21,135060.64,Active,Retail - Grocery,,,,,,CHECKED,,Ward 6,20003,SMD 6B04,ANC 6B,,,,,,-76.99466127,38.88338281,,,
792,ABRA-089590,Direct du Domaine,"Direct du Domaine, LLC",B,4221 A CONNECTICUT AVE NW,309008,394552.23,141770.13,Active,Wholesaler,,,,,,,,Ward 3,20008,SMD 3F02,ANC 3F,,,,,,-77.06284154,38.94380738,,,
793,ABRA-089591,7 River Mart,"7 River, LLC",A,250 11th ST NE,46670,400711.72,136177.4,Active,Retail - Liquor Store,,,,,,,,Ward 6,20002,SMD 6A03,ANC 6A,,,,,,-76.99179591,38.89344284,,,
794,ABRA-089616,Beuchert's Saloon,"ANB 623, LLC",C,623 PENNSYLVANIA AVE SE,3427,400204.44,135225.72,Active,Restaurant,,,,CHECKED,CHECKED,,,Ward 6,20003,SMD 6B02,ANC 6B,,,,,,-76.99764368,38.88487002,61,,
795,ABRA-089622,Santa Rosa Taqueria,"Mendelsohn Hospitality Group, LLC",C,301 Pennsylvania AVE SE,42197,399838.41,135427.82,Active,Restaurant,,,,CHECKED,,,,Ward 6,20003,SMD 6B01,ANC 6B,,,,,,-77.00186249,38.88669062,124,,
796,ABRA-089668,Mimi's Convenience,"Hyun, Inc.",B,5435 MacArthur BLVD NW,224231,390770.59,140229.73,Active,Retail - Grocery,,,,,,,,Ward 3,20016,SMD 3D04,ANC 3D,,,,,,-77.10644306,38.92989942,,,
797,ABRA-089715,Rinconcito Tex-Mex Restaurant,Rinconcito Tex-Mex Corporation,C,1326 PARK RD NW,290205,397335.53,140312.14,Active,Restaurant,,,,,CHECKED,,,Ward 1,20010,SMD 1A06,ANC 1A,,,,,,-77.03072974,38.9306859,75,,
798,ABRA-089718,Hanks Oyster Bar,"Hanks on the Hill, LLC",C,633 PENNSYLVANIA AVE SE,2632,400231.56,135215.42,Active,Restaurant,,,,CHECKED,,,,Ward 6,20003,SMD 6B02,ANC 6B,,,,,,-76.9973311,38.88477723,49,,
799,ABRA-089730,Ezra's,Federal Spirits LLC,A,"1420 U ST NW, #146",279151,397144.38,138750.95,About to Expire,Internet,,,,,,,,Ward 2,20009,SMD 2B09,ANC 2B,,,CHECKED,,,-77.03292781,38.91662193,,,
800,ABRA-089768,Slate Wine Bar & Bistro,Wine Investment Group LLC,C,2404 WISCONSIN AVE NW,289357,393721.4,139270.18,Active,Restaurant,,CHECKED,,,,,,Ward 3,20007,SMD 3B02,ANC 3B,,,,,,-77.07240252,38.92128154,125,,
801,ABRA-089785,Barcelona Wine Bar,"Barcelona 14th Street, LLC",C,1622 14TH ST NW,243120,397194.11,138249.66,Active,Restaurant,,CHECKED,,,CHECKED,,,Ward 2,20009,SMD 2F01,ANC 2F,,,,,,-77.03235233,38.91210631,227,,
802,ABRA-089815,Embassy Row Catering,"Whitehaven Ventures, Inc.",Caterer,3222 N ST NW,299648,394462.56,137651.72,Active,Caterer,,,,,,,,Ward 2,20007,SMD 2E03,ANC 2E,,,,,,-77.06384268,38.90670689,,,
803,ABRA-089845,Elephant & Castle Pub Restaurant,EC Restaurant (DC Penn Ave ) Corp.,C,1201 PENNSYLVANIA AVE NW,240937,397537.16,136429.36,Active,Restaurant,,,,CHECKED,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.02839039,38.89570943,264,,
804,ABRA-089846,Elephant & Castle Pub Restaurant,EC Restaurants (DC-19th) Corp.,C,900 19TH ST NW,242553,396194.85,137088.26,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 2,20006,SMD 2B06,ANC 2B,,,,,,-77.04386751,38.90164025,160,,
805,ABRA-089911,Minibar/Barmini,505 Ninth Street Partners LLC,C,855 E ST NW,310616,397966.36,136497.36,Active,Restaurant,,,,,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.02344299,38.8963231,68,,
806,ABRA-089932,King Convenience Store,Addis Incorporated,B,1535 U ST SE,60965,401531.18,133040.93,Active,Retail - Grocery,,,,,,,,Ward 8,20020,SMD 8A05,ANC 8A,,,,,,-76.98235687,38.86518725,,,
807,ABRA-089933,Kokeb Ethiopian Restaurant,Tekeab H. Habtu,C,3013 GEORGIA AVE NW,229484,398014.53,140081.96,Active,Restaurant,,CHECKED,,,,,,Ward 1,20001,SMD 1A10,ANC 1A,,,,,,-77.02289807,38.92861416,44,,
808,ABRA-089980,Teddy,Lion Hospitality,C,1200 19TH ST NW,241069,396194.98,137584.11,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 2,20036,SMD 2B06,ANC 2B,,,,,,-77.04386876,38.90610705,317,,
809,ABRA-089982,Rappahannock Oyster Bar,"Rappahannock Oyster Bar, LLC",C,1309 5TH ST NE,301991,400203.8,137872.89,Active,Tavern,,,,,CHECKED,,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.99765027,38.90871669,99,,
810,ABRA-090078,Glen's Garden Market,Glen's Garden Market LLC,D,2001 S ST NW,242564,396080.16,138491.14,Active,Restaurant,,,,CHECKED,,,,Ward 2,20009,SMD 2B01,ANC 2B,,,,,,-77.04519772,38.91427738,99,,
811,ABRA-090082,Glen's Garden Market,"Glen's Garden Market, LLC",B,2001 S ST NW,242564,396080.16,138491.14,Active,Retail - Grocery,,,,,,CHECKED,,Ward 2,20009,SMD 2B01,ANC 2B,,,,,,-77.04519772,38.91427738,,,
812,ABRA-090174,Aroi Thai Cuisine,Yada Group Inc,C,1832 1ST ST NW,306105,398925.56,138600.29,Active,Restaurant,,,,CHECKED,,,,Ward 5,20001,SMD 5E07,ANC 5E,,,,,,-77.012389,38.91526872,39,,
813,ABRA-090189,Hotel Hive,"Abdo F St., LLC",C,2224 F ST NW,242724,395691.86,136591.26,Active,Hotel,,,,CHECKED,CHECKED,,,Ward 2,20037,SMD 2A07,ANC 2A,,,,,,-77.04966309,38.89716078,81,,
814,ABRA-090214,Hampton Inn - DC Convention Center,HHLP DC Convention Center Lessee LLC,C,901 6th ST NW,300640,398295.53,137103.05,Active,Tavern,,,,CHECKED,,,,Ward 6,20001,SMD 6E05,ANC 6E,,,,,,-77.01964995,38.90178007,84,,
815,ABRA-090240,Ambar,"Balkan Concepts, LLC",C,523 8th ST SE,11379,400405.62,134910.09,Active,Restaurant,,CHECKED,,CHECKED,CHECKED,,,Ward 6,20003,SMD 6B03,ANC 6B,,,,,,-76.99532511,38.8820263,196,,
816,ABRA-090244,Elite Wines,"Elite Wines Imports, Inc",A,2510 24th ST NE,149317,402375.22,139454.2,Active,Wholesaler,,,,,,,,Ward 5,20018,SMD 5C02,ANC 5C,,,,,,-76.97260919,38.92295847,,,
817,ABRA-090258,Hitching Post Restaurant,Fusion D & Q LLC,C,200 UPSHUR ST NW,284155,398805.97,141572.72,Active,Tavern,,,,,CHECKED,,,Ward 4,20011,SMD 4C10,ANC 4C,,,,,,-77.01377313,38.94204514,74,,
818,ABRA-090259,Caucus Room Brasserie/Boveda,"The Caucus Room, LLC",C,2350 M ST NW,242338,395568.16,137458.44,Active,Restaurant,,CHECKED,,,,,,Ward 2,20037,SMD 2A02,ANC 2A,,,,,,-77.05109467,38.90497203,249,,
819,ABRA-090270,LUCKY 7 LIQUOR,"Lucky 7, LLC",A,2314 RHODE ISLAND AVE NE,48792,402341.82,140333.82,Active,Retail - Liquor Store,,,,,,,,Ward 5,20018,SMD 5C07,ANC 5C,,,,,,-76.97299135,38.93088245,,,
820,ABRA-090281,Bluejacket/The Arsenal,"Neighborhood Restaurant Group XIII, LLC",C,300 Tingey ST SE,307287,399889.57,134154.2,Active,Restaurant,CHECKED,,,,CHECKED,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00127262,38.87521736,199,,
821,ABRA-090284,Iron Gate,"Neighborhood Restaurant Group XIV, LLC",C,1734 N ST NW,290199,396544.48,137686.64,Active,Restaurant,,,,,,,,Ward 2,20036,SMD 2B05,ANC 2B,,,,,,-77.03983983,38.90703211,75,,
822,ABRA-090297,Dancing Crab,"Dancing Crab, LLC",C,4615 41ST ST NW,265162,393069.96,142473.91,Safekeeping,Restaurant,,CHECKED,,,CHECKED,,,Ward 3,20016,SMD 3E01,ANC 3E,CHECKED,,,,,-77.07994704,38.95013679,124,,
823,ABRA-090308,Beau Thai,Beau Thai Mt. Pleasant LLC,C,3162 MOUNT PLEASANT ST NW,218152,396679.55,140266.87,Active,Restaurant,,,,CHECKED,,,,Ward 1,20010,SMD 1D04,ANC 1D,,,,,,-77.03829504,38.93027619,87,,
824,ABRA-090311,CherCher Ethiopian Restaurant & Mart,"Abal, LLC",C,1334 9TH ST NW,239722,397904.07,137834.17,Active,Restaurant,,,,,CHECKED,,,Ward 2,20001,SMD 2F06,ANC 2F,,,,,,-77.02416512,38.90836541,57,,
825,ABRA-090337,"The Westin Washington, D.C. City Center","DiamondRock DC M Street Tenant, LLC",C,1400 M ST NW,240254,397099.84,137495.93,Active,Hotel,,CHECKED,,,,,,Ward 2,20005,SMD 2F05,ANC 2F,,,,,,-77.0334361,38.90531614,405,,
826,ABRA-090369,Tacos El Chilango,Tacos El Chilango (DC) LLC,C,1119 V ST NW,236727,397584.59,138934.51,Active,Restaurant,,,,,,,,Ward 1,20009,SMD 1B02,ANC 1B,,,,,,-77.02785245,38.91827682,25,,
501,ABRA-078255,Ogden Market,"Berhanu and Nega, LLC",B,1500 OGDEN ST NW,234686,396970.33,140835.31,Active,Retail - Grocery,,,,,,,,Ward 1,20010,SMD 1A02,ANC 1A,,,,,,-77.03494396,38.93539792,,,
502,ABRA-078301,Bodega,"Malabata, LLC",C,3116 M ST NW,279665,394643.99,137458.15,Active,Restaurant,,CHECKED,,,CHECKED,,,Ward 2,20007,SMD 2E05,ANC 2E,,,,,,-77.06174942,38.90496427,70,,
503,ABRA-078307,E Street Lounge,"Cinema Beverages Holding Company, LLC",C,555 11TH ST NW,279831,397688.16,136538.51,Active,Multipurpose,,,,,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.0266501,38.8966931,,,
504,ABRA-078312,State Plaza Hotel,State Plaza Hotel Inc.,C,2116 F ST NW,242535,395880.82,136570.59,Active,Hotel,,,,,,,,Ward 2,20037,SMD 2A07,ANC 2A,,,,,,-77.04748469,38.89697548,119,,
505,ABRA-078332,Et Voila,"A Modo Mio, Inc.",C,5120 MACARTHUR BLVD NW,285100,391127.71,139733.78,Active,Restaurant,,,,CHECKED,,,CHECKED,Ward 3,20016,SMD 3D05,ANC 3D,,,,,,-77.10231797,38.92543543,83,,
506,ABRA-078663,Ziegfeld's/Secrets,"C J Enterprises, LTD",C,1824 HALF ST SW,277759,399105.65,133294.7,Safekeeping,Nightclub,,,,,,,,Ward 6,20024,SMD 6D05,ANC 6D,,,,,,-77.01030554,38.86747419,598,,
507,ABRA-078727,Capitol Hill Market,"SMJ & Capitol Hill, Inc.",B,241 MASSACHUSETTS AVE NE,150404,399803.66,136284.27,Active,Retail - Grocery,,,,,,,,Ward 6,20002,SMD 6C02,ANC 6C,,,,,,-77.00226327,38.89440584,,,
508,ABRA-078749,Dodge City,917 U LLC,C,917 U ST NW,239443,397855.66,138816.72,Active,Tavern,,CHECKED,,,CHECKED,,,Ward 1,20001,SMD 1B02,ANC 1B,CHECKED,CHECKED,,,,-77.02472633,38.9172161,80,,
509,ABRA-078790,Satay Club Asian Restaurant,Chen & Zheng Inc.,C,4654 WISCONSIN AVE NW,284950,392972.47,142551.26,Active,Restaurant,,,,,,,,Ward 3,20016,SMD 3E03,ANC 3E,,,,,,-77.0810725,38.9508328,90,,
510,ABRA-078871,Young Won Trading,"Young Won Trading, Inc.",A,2218 CHANNING ST NE,50133,402375.3,139409.28,Active,Wholesaler,,,,,,,,Ward 5,20018,SMD 5C02,ANC 5C,,,,,,-76.97260842,38.92255381,,,
511,ABRA-078895,Target Store T-2259,Target Corporation,B,3100 14TH ST NW,306304,397140.04,140158.41,Active,Retail - Grocery,,,,,,CHECKED,,Ward 1,20010,SMD 1A05,ANC 1A,,,,,,-77.03298372,38.92930077,,,
512,ABRA-078949,Rocklands Barbeque and Grilling Company,JBS Inc,C,2416 WISCONSIN AVE NW,289361,393711.5,139292.49,Issued,Restaurant,,,,,,,,Ward 3,20007,SMD 3B02,ANC 3B,,,,,,-77.07251689,38.92148244,49,,
513,ABRA-078964,Continental Wine & Liquor,"Continental Wine & Liquor, LLC",A,1100 VERMONT AVE NW,240250,397104.25,137346.96,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 2,20005,SMD 2F05,ANC 2F,,,,,,-77.03338463,38.90397418,,,
514,ABRA-078979,Nando's Peri Peri,Nandos Restaurant Group Inc.,C,"819 7TH ST NW, #1",285564,398125.84,136949.68,Active,Restaurant,,,,,,,,Ward 2,20001,SMD 2C01,ANC 2C,,,,,,-77.0216058,38.90039778,92,,
515,ABRA-079023,Yes Organic Market,"Yes Organic Market , Inc.",B,2125 14th ST NW,303497,397257.58,138968.98,Active,Retail - Grocery,,,,,,CHECKED,,Ward 1,20009,SMD 1B04,ANC 1B,,,,,,-77.03162339,38.91858638,,,
516,ABRA-079032,Et Voila Catering,"A Modo Mio, Inc.",Caterer,5120 MACARTHUR BLVD NW,285100,391127.71,139733.78,Active,Caterer,,,,,,,,Ward 3,20016,SMD 3D05,ANC 3D,,,,,,-77.10231797,38.92543543,,,
517,ABRA-079090,Little Miss Whiskey's Golden Dollar,"LMW, LLC",C,1104 H ST NE,74492,400762.09,136948.32,Active,Tavern,,CHECKED,,,CHECKED,,,Ward 6,20002,SMD 6A01,ANC 6A,CHECKED,,,,,-76.99121443,38.90038753,145,,
518,ABRA-079096,Rocklands Barbeque and Grilling Company,"JBS, Inc.",Caterer,2418 WISCONSIN AVE NW,289360,393705.43,139296.13,Active,Caterer,,,,,,,,Ward 3,20007,SMD 3B02,ANC 3B,,,,,,-77.07258692,38.92151485,,,
519,ABRA-079108,Royal Thai Cuisine & Bar,"BP Group, Inc.",C,507 H ST NW,238926,398329.78,136905.23,Active,Restaurant,,,,,,,,Ward 2,20001,SMD 2C01,ANC 2C,,,,,,-77.01925462,38.8999981,99,,
520,ABRA-079164,L Street Market,"A & F, LLC",B,1100 4TH ST NE,74582,399928.44,137336.22,Active,Retail - Grocery,,,,,,,,Ward 6,20002,SMD 6C06,ANC 6C,,,,,,-77.000825,38.9038822,,,
521,ABRA-079190,CulinAerie,"CulinAerie DC, LLC",C,1131 14TH ST NW,303014,397252.4,137427.6,Active,Multipurpose,,,,,,,,Ward 2,20005,SMD 2F05,ANC 2F,,,,,,-77.03167695,38.90470109,99,,
522,ABRA-079235,Hotel George/Bis,"DC Six Lessee, LLC/Twice Baked, LLC",C,15 E ST NW,237159,399140.54,136505.23,Active,Hotel,,CHECKED,,CHECKED,,,,Ward 6,20001,SMD 6C02,ANC 6C,,,,,,-77.00990752,38.89639593,139,,
523,ABRA-079242,Topaz Hotel,"DC One Lessee, LLC",C,1733 N ST NW,241760,396556.23,137732.66,Safekeeping,Hotel,,CHECKED,,,,,,Ward 2,20036,SMD 2B05,ANC 2B,,,,,,-77.03970459,38.90744639,99,,
524,ABRA-079243,Viceroy Washington DC / Dovetail / BPM / Hush,"DC Four Lessee, LLC",C,1430 RHODE ISLAND AVE NW,279165,397141.83,137801.51,Issued,Hotel,,CHECKED,,,CHECKED,,,Ward 2,20005,SMD 2F03,ANC 2F,,,,,,-77.03295326,38.90806871,172,,
525,ABRA-079261,Los Cuates Restaurant,Los Cuates Restaurant Inc.,C,1564 WISCONSIN AVE NW,272738,394347.42,138067.42,Active,Restaurant,,,,,,,,Ward 2,20007,SMD 2E02,ANC 2E,,,,,,-77.06517359,38.91045093,96,,
526,ABRA-079276,Matchbox,"Matchbox Capitol Hill, LLC",C,521 8TH ST SE,11684,400403.91,134917.91,Active,Restaurant,,,,CHECKED,,,,Ward 6,20003,SMD 6B03,ANC 6B,,,,,,-76.99534482,38.88209674,150,,
